id,sex,race_ethnicity
1133,female,white_non_hispanic
1134,female,white_non_hispanic
1135,female,white_non_hispanic
1136,female,white_non_hispanic
1137,male,white_non_hispanic
1138,male,white_non_hispanic
1139,female,black_non_hispanic
1140,male,hispanic
1141,male,hispanic
1142,male,other_non_hispanic
1143,male,white_non_hispanic
1144,male,white_non_hispanic
1145,male,white_non_hispanic
1146,female,other_non_hispanic
1147,male,white_non_hispanic
1148,male,black_non_hispanic
1149,male,white_non_hispanic
1150,female,white_non_hispanic
1151,male,hispanic
1152,male,white_non_hispanic
1153,male,white_non_hispanic
1154,male,white_non_hispanic
1155,male,white_non_hispanic
1156,female,white_non_hispanic
1157,male,white_non_hispanic
1158,female,white_non_hispanic
1159,female,hispanic
1160,male,hispanic
1161,male,black_non_hispanic
1162,female,hispanic
1163,male,hispanic
1164,male,hispanic
1165,female,black_non_hispanic
1166,male,hispanic
1167,male,black_non_hispanic
1168,male,white_non_hispanic
1169,female,white_non_hispanic
1170,male,white_non_hispanic
1171,male,black_non_hispanic
1172,male,hispanic
1173,male,hispanic
1174,male,white_non_hispanic
1175,female,white_non_hispanic
1176,female,white_non_hispanic
1177,female,white_non_hispanic
1178,female,white_non_hispanic
1179,female,white_non_hispanic
1180,female,hispanic
1181,female,white_non_hispanic
1182,male,hispanic
1183,female,white_non_hispanic
1184,female,white_non_hispanic
1185,female,hispanic
1186,male,hispanic
1187,male,other_non_hispanic
1188,male,hispanic
1189,female,white_non_hispanic
1190,male,white_non_hispanic
1191,male,white_non_hispanic
1192,female,hispanic
1193,male,black_non_hispanic
1194,female,black_non_hispanic
1195,female,white_non_hispanic
1196,female,white_non_hispanic
1197,male,hispanic
1198,male,hispanic
1199,female,white_non_hispanic
1200,male,white_non_hispanic
1201,female,black_non_hispanic
1202,female,white_non_hispanic
1203,female,white_non_hispanic
1204,male,white_non_hispanic
1205,female,white_non_hispanic
1206,female,white_non_hispanic
1207,male,white_non_hispanic
1208,female,white_non_hispanic
1209,male,white_non_hispanic
1210,male,other_non_hispanic
1211,male,black_non_hispanic
1212,female,white_non_hispanic
1213,female,white_non_hispanic
1214,male,hispanic
1215,female,black_non_hispanic
1216,female,white_non_hispanic
1217,male,white_non_hispanic
1218,female,black_non_hispanic
1219,female,hispanic
1220,female,white_non_hispanic
1221,male,black_non_hispanic
1222,female,black_non_hispanic
1223,male,white_non_hispanic
1224,male,white_non_hispanic
1225,female,hispanic
1226,female,white_non_hispanic
1227,male,hispanic
1228,female,hispanic
1229,male,hispanic
1230,female,black_non_hispanic
1231,female,hispanic
1232,male,white_non_hispanic
1233,male,other_non_hispanic
1234,female,white_non_hispanic
1235,male,white_non_hispanic
1236,male,white_non_hispanic
1237,male,white_non_hispanic
1238,female,white_non_hispanic
1239,male,white_non_hispanic
1240,female,white_non_hispanic
1241,female,hispanic
1242,female,white_non_hispanic
1243,male,white_non_hispanic
1244,male,white_non_hispanic
1245,male,hispanic
1246,male,hispanic
1247,male,hispanic
1248,female,white_non_hispanic
1249,male,white_non_hispanic
1250,female,white_non_hispanic
1251,female,white_non_hispanic
1252,male,hispanic
1253,female,other_non_hispanic
1254,male,other_non_hispanic
1255,female,white_non_hispanic
1256,female,white_non_hispanic
1257,male,white_non_hispanic
1258,male,black_non_hispanic
1259,female,black_non_hispanic
1260,female,other_non_hispanic
1261,female,white_non_hispanic
1262,female,hispanic
1263,female,white_non_hispanic
1264,female,white_non_hispanic
1265,female,white_non_hispanic
1266,female,white_non_hispanic
1267,male,white_non_hispanic
1268,male,black_non_hispanic
1269,male,hispanic
1270,female,black_non_hispanic
1271,male,white_non_hispanic
1272,female,other_non_hispanic
1273,female,white_non_hispanic
1274,male,hispanic
1275,male,white_non_hispanic
1276,male,white_non_hispanic
1277,male,white_non_hispanic
1278,male,white_non_hispanic
1279,male,white_non_hispanic
1280,male,other_non_hispanic
1281,female,black_non_hispanic
1282,female,white_non_hispanic
1283,female,white_non_hispanic
1284,male,other_non_hispanic
1285,female,hispanic
1286,female,white_non_hispanic
1287,male,white_non_hispanic
1288,female,white_non_hispanic
1289,female,white_non_hispanic
1290,female,white_non_hispanic
1291,female,white_non_hispanic
1292,female,hispanic
1293,female,white_non_hispanic
1294,female,white_non_hispanic
1295,male,other_non_hispanic
1296,female,white_non_hispanic
1297,female,white_non_hispanic
1298,female,hispanic
1299,male,black_non_hispanic
1300,female,white_non_hispanic
1301,female,other_non_hispanic
1302,female,other_non_hispanic
1303,male,white_non_hispanic
1304,male,white_non_hispanic
1305,female,hispanic
1306,female,white_non_hispanic
1307,male,white_non_hispanic
1308,male,black_non_hispanic
1309,male,hispanic
1310,female,white_non_hispanic
1311,male,white_non_hispanic
1312,male,hispanic
1313,male,hispanic
1314,female,hispanic
1315,female,white_non_hispanic
1316,male,white_non_hispanic
1317,male,other_non_hispanic
1318,male,white_non_hispanic
1319,male,white_non_hispanic
1320,female,white_non_hispanic
1321,female,hispanic
1322,male,black_non_hispanic
1323,male,white_non_hispanic
1324,male,black_non_hispanic
1325,male,hispanic
1326,female,white_non_hispanic
1327,male,white_non_hispanic
1328,male,hispanic
1329,female,black_non_hispanic
1330,male,hispanic
1331,male,hispanic
1332,female,hispanic
1333,male,white_non_hispanic
1334,female,white_non_hispanic
1335,male,black_non_hispanic
1336,female,white_non_hispanic
1337,female,white_non_hispanic
1338,male,white_non_hispanic
1339,female,hispanic
1340,female,hispanic
1341,female,hispanic
1342,male,hispanic
1343,female,white_non_hispanic
1344,male,hispanic
1345,male,white_non_hispanic
1346,female,other_non_hispanic
1347,female,white_non_hispanic
1348,female,white_non_hispanic
1349,male,hispanic
1350,female,white_non_hispanic
1351,female,black_non_hispanic
1352,female,hispanic
1353,female,white_non_hispanic
1354,male,hispanic
1355,male,hispanic
1356,male,white_non_hispanic
1357,male,hispanic
1358,male,white_non_hispanic
1359,female,white_non_hispanic
1360,male,white_non_hispanic
1361,male,white_non_hispanic
1362,female,white_non_hispanic
1363,male,black_non_hispanic
1364,male,white_non_hispanic
1365,female,other_non_hispanic
1366,female,hispanic
1367,male,black_non_hispanic
1368,female,black_non_hispanic
1369,female,white_non_hispanic
1370,male,white_non_hispanic
1371,female,white_non_hispanic
1372,female,white_non_hispanic
1373,female,white_non_hispanic
1374,male,hispanic
1375,female,hispanic
1376,male,other_non_hispanic
1377,female,white_non_hispanic
1378,male,white_non_hispanic
1379,male,hispanic
1380,female,white_non_hispanic
1381,male,white_non_hispanic
1382,male,white_non_hispanic
1383,female,white_non_hispanic
1384,male,hispanic
1385,male,white_non_hispanic
1386,female,hispanic
1387,female,hispanic
1388,male,white_non_hispanic
1389,male,white_non_hispanic
1390,female,white_non_hispanic
1391,male,white_non_hispanic
1392,female,white_non_hispanic
1393,female,white_non_hispanic
1394,female,hispanic
1395,female,hispanic
1396,female,black_non_hispanic
1397,male,white_non_hispanic
1398,male,hispanic
1399,male,white_non_hispanic
1400,male,white_non_hispanic
1401,female,white_non_hispanic
1402,male,white_non_hispanic
1403,female,white_non_hispanic
1404,female,black_non_hispanic
1405,male,hispanic
1406,male,other_non_hispanic
1407,female,white_non_hispanic
1408,female,other_non_hispanic
1409,male,white_non_hispanic
1410,female,white_non_hispanic
1411,male,hispanic
1412,male,white_non_hispanic
1413,male,hispanic
1414,female,white_non_hispanic
1415,female,other_non_hispanic
1416,male,white_non_hispanic
1417,female,white_non_hispanic
1418,female,white_non_hispanic
1419,male,hispanic
1420,female,white_non_hispanic
1421,female,white_non_hispanic
1422,male,other_non_hispanic
1423,male,hispanic
1424,female,white_non_hispanic
1425,male,hispanic
1426,male,hispanic
1427,male,white_non_hispanic
1428,female,hispanic
1429,male,white_non_hispanic
1430,female,white_non_hispanic
1431,female,white_non_hispanic
1432,male,white_non_hispanic
1433,male,white_non_hispanic
1434,male,other_non_hispanic
1435,female,white_non_hispanic
1436,female,white_non_hispanic
1437,female,white_non_hispanic
1438,female,white_non_hispanic
1439,male,white_non_hispanic
1440,male,white_non_hispanic
1441,female,black_non_hispanic
1442,female,white_non_hispanic
1443,male,hispanic
1444,female,white_non_hispanic
1445,male,white_non_hispanic
1446,female,white_non_hispanic
1447,female,hispanic
1448,male,black_non_hispanic
1449,male,white_non_hispanic
1450,female,hispanic
1451,male,white_non_hispanic
1452,male,hispanic
1453,female,other_non_hispanic
1454,male,other_non_hispanic
1455,female,hispanic
1456,male,white_non_hispanic
1457,female,white_non_hispanic
1458,male,white_non_hispanic
1459,male,black_non_hispanic
1460,female,hispanic
1461,male,hispanic
1462,female,black_non_hispanic
1463,female,white_non_hispanic
1464,female,white_non_hispanic
1465,female,white_non_hispanic
1466,male,white_non_hispanic
1467,male,hispanic
1468,male,white_non_hispanic
1469,male,black_non_hispanic
1470,female,white_non_hispanic
1471,female,white_non_hispanic
1472,male,black_non_hispanic
1473,male,white_non_hispanic
1474,female,white_non_hispanic
1475,male,hispanic
1476,female,other_non_hispanic
1477,female,white_non_hispanic
1478,female,black_non_hispanic
1479,male,white_non_hispanic
1480,female,white_non_hispanic
1481,female,white_non_hispanic
1482,female,white_non_hispanic
1483,male,hispanic
1484,female,black_non_hispanic
1485,female,white_non_hispanic
1486,male,white_non_hispanic
1487,female,hispanic
1488,male,black_non_hispanic
1489,female,white_non_hispanic
1490,female,hispanic
1491,female,white_non_hispanic
1492,female,hispanic
1493,male,other_non_hispanic
1494,male,white_non_hispanic
1495,female,white_non_hispanic
1496,female,white_non_hispanic
1497,female,hispanic
1498,male,other_non_hispanic
1499,male,white_non_hispanic
1500,male,white_non_hispanic
1501,male,white_non_hispanic
1502,male,white_non_hispanic
1503,female,white_non_hispanic
1504,female,hispanic
1505,male,hispanic
1506,male,hispanic
1507,female,hispanic
1508,male,hispanic
1509,male,white_non_hispanic
1510,male,white_non_hispanic
1511,male,other_non_hispanic
1512,female,white_non_hispanic
1513,female,hispanic
1514,female,white_non_hispanic
1515,male,white_non_hispanic
1516,male,white_non_hispanic
1517,male,white_non_hispanic
1518,female,hispanic
1519,female,white_non_hispanic
1520,female,white_non_hispanic
1521,male,white_non_hispanic
1522,female,white_non_hispanic
1523,female,white_non_hispanic
1524,male,other_non_hispanic
1525,female,white_non_hispanic
1526,female,hispanic
1527,female,hispanic
1528,female,white_non_hispanic
1529,male,white_non_hispanic
1530,female,white_non_hispanic
1531,male,white_non_hispanic
1532,female,other_non_hispanic
1533,male,black_non_hispanic
1534,male,black_non_hispanic
1535,male,white_non_hispanic
1536,male,white_non_hispanic
1537,female,white_non_hispanic
1538,male,white_non_hispanic
1539,female,white_non_hispanic
1540,female,hispanic
1541,female,black_non_hispanic
1542,male,white_non_hispanic
1543,female,white_non_hispanic
1544,male,other_non_hispanic
1545,female,white_non_hispanic
1546,male,black_non_hispanic
1547,male,black_non_hispanic
1548,female,white_non_hispanic
1549,female,hispanic
1550,male,hispanic
1551,female,hispanic
1552,female,white_non_hispanic
1553,female,hispanic
1554,female,white_non_hispanic
1555,female,black_non_hispanic
1556,female,other_non_hispanic
1557,male,white_non_hispanic
1558,female,white_non_hispanic
1559,male,white_non_hispanic
1560,male,white_non_hispanic
1561,male,hispanic
1562,male,hispanic
1563,female,hispanic
1564,female,white_non_hispanic
1565,female,white_non_hispanic
1566,female,white_non_hispanic
1567,female,other_non_hispanic
1568,male,white_non_hispanic
1569,female,white_non_hispanic
1570,male,white_non_hispanic
1571,female,white_non_hispanic
1572,female,other_non_hispanic
1573,female,white_non_hispanic
1574,female,white_non_hispanic
1575,male,black_non_hispanic
1576,female,hispanic
1577,male,other_non_hispanic
1578,female,white_non_hispanic
1579,male,white_non_hispanic
1580,female,hispanic
1581,male,other_non_hispanic
1582,female,hispanic
1583,male,hispanic
1584,female,black_non_hispanic
1585,female,white_non_hispanic
1586,female,white_non_hispanic
1587,male,white_non_hispanic
1588,male,white_non_hispanic
1589,female,hispanic
1590,male,white_non_hispanic
1591,male,white_non_hispanic
1592,male,white_non_hispanic
1593,female,black_non_hispanic
1594,female,white_non_hispanic
1595,male,hispanic
1596,male,black_non_hispanic
1597,female,white_non_hispanic
1598,male,white_non_hispanic
1599,female,hispanic
1600,female,white_non_hispanic
1601,male,hispanic
1602,female,black_non_hispanic
1603,male,white_non_hispanic
1604,female,hispanic
1605,female,other_non_hispanic
1606,female,white_non_hispanic
1607,female,other_non_hispanic
1608,female,black_non_hispanic
1609,male,white_non_hispanic
1610,male,white_non_hispanic
1611,male,hispanic
1612,male,white_non_hispanic
1613,female,white_non_hispanic
1614,male,hispanic
1615,female,hispanic
1616,male,white_non_hispanic
1617,female,white_non_hispanic
1618,male,white_non_hispanic
1619,male,black_non_hispanic
1620,male,black_non_hispanic
1621,female,black_non_hispanic
1622,female,white_non_hispanic
1623,male,white_non_hispanic
1624,female,hispanic
1625,male,white_non_hispanic
1626,male,white_non_hispanic
1627,male,white_non_hispanic
1628,female,white_non_hispanic
1629,male,black_non_hispanic
1630,male,white_non_hispanic
1631,female,hispanic
1632,female,other_non_hispanic
1633,male,hispanic
1634,female,white_non_hispanic
1635,male,other_non_hispanic
1636,female,hispanic
1637,female,black_non_hispanic
1638,male,other_non_hispanic
1639,male,white_non_hispanic
1640,female,hispanic
1641,male,black_non_hispanic
1642,male,hispanic
1643,male,white_non_hispanic
1644,male,white_non_hispanic
1645,female,black_non_hispanic
1646,male,white_non_hispanic
1647,male,hispanic
1648,female,hispanic
1649,female,hispanic
1650,female,black_non_hispanic
1651,male,other_non_hispanic
1652,male,white_non_hispanic
